research_usage,result,_id.$oid,timestamp.$date,stored.$date,actor,binome,actor.objectType,verb,object,object.objectType,object.extension,session.id,commandRan,result.success,stdin,stdout,stderr,P_codeState,filename,filename_infere,F_codeState,Debug_TimeStampEnd,Debug_TimeStampActions,tests,function,time_delta,session.duration,seance,TP,Type_TP,research_usage_clean,binome_is_debutant,actor_is_debutant
True,0.0,66fd4980bd5a98b8f9dada66,2024-10-02 15:24:06.403000+00:00,2024-08-29T07:34:11.687Z,matraque.ramier,,Agent,Run.Command,https://www.cristal.univ-lille.fr/objects/Command,Activity,0.0,139736935105536,"mystere(1)
",True,,"   o
   o
 o
    o
    o
",,,,debogueur-for.py,,,,,,0 days 00:00:03.142000,0 days 00:00:00,semaine_5,Tp6,TP_mani,True,,True
True,0.0,66fd4980bd5a98b8f9dada68,2024-10-02 15:24:16.361000+00:00,2024-08-29T07:34:11.687Z,matraque.ramier,,Agent,File.Save,https://www.cristal.univ-lille.fr/objects/File,Activity,0.0,139736935105536,,True,,,,,/home/l1/matraque.ramier/prog/affichage.py,affichage.py,"#
#
#
from math import *
print(""coucou"")
print(""2 + 3 vaut :"", 2+3)
print(""10/3 vaut :"", 10/3)
nom = ""Amstrong""
prenom = 'Louis'
print(prenom, nom, ""Ã©tait un grand musicien."")
necro = prenom + nom + ""Ã©tait un grand musicien.""
print(necro)
space = ""      ""
print (""*""*33)
print (pi)
print (""*""*33)
str1 = ""Écrivons une première ligne\\n et une seconde ligne\\n""
str2 = 'Écrivons \\n\\t - des guillemets simples \\' et doubles \\""\\n'
str3 = ""\\t - des barres obliques inversées \\\\ ou pas /""
print(str1)
print(str2)
print(str3)

x=len('\\n')
y=len('\\\\')
print (x)
print (y)

def mystere(n) :
    if n == 0 or n == 2 or n == 3 :
        print('oooo')
    elif n == 1 :
        print('   o')
        
    if 1 <= n and n <= 3 :
        print('   o')
    elif n == 0 :
        print('o  o')
        
    if n > 1 and n < 4 :
        print('oooo')
    elif n == 1 :
        print('   o')
    elif n == 0 :
        print('o  o')
        
    if n == 2 :
        print('o ')
    elif n == 1 or n == 3:
        print('   o')
    elif n == 0 :
        print('o  o')
    else :
        print('...')
        
    if n == 0 or n == 2 or n == 3 :
        print('oooo')
    elif n == 1 :
        print('    o')
",,,,,0 days 00:00:09.958000,0 days 00:00:00,semaine_5,Tp5,TP_mani,True,,True
True,0.0,66fd4989bd5a98b8f9dada7e,2024-10-02 15:24:22.292000+00:00,2024-08-29T07:34:11.687Z,matraque.ramier,,Agent,Run.Command,https://www.cristal.univ-lille.fr/objects/Command,Activity,0.0,139736935105536,"mystere(1) 
",True,,"   o
   o
   o
   o
    o
",,,,debogueur-for.py,,,,,,0 days 00:00:05.495000,0 days 00:00:00,semaine_5,Tp6,TP_mani,True,,True
True,0.0,66fd498abd5a98b8f9dada80,2024-10-02 15:24:25.992000+00:00,2024-08-29T07:34:11.687Z,matraque.ramier,,Agent,File.Save,https://www.cristal.univ-lille.fr/objects/File,Activity,0.0,139736935105536,,True,,,,,/home/l1/matraque.ramier/prog/affichage.py,affichage.py,"#
#
#
from math import *
print(""coucou"")
print(""2 + 3 vaut :"", 2+3)
print(""10/3 vaut :"", 10/3)
nom = ""Amstrong""
prenom = 'Louis'
print(prenom, nom, ""Ã©tait un grand musicien."")
necro = prenom + nom + ""Ã©tait un grand musicien.""
print(necro)
space = ""      ""
print (""*""*33)
print (pi)
print (""*""*33)
str1 = ""Écrivons une première ligne\\n et une seconde ligne\\n""
str2 = 'Écrivons \\n\\t - des guillemets simples \\' et doubles \\""\\n'
str3 = ""\\t - des barres obliques inversées \\\\ ou pas /""
print(str1)
print(str2)
print(str3)

x=len('\\n')
y=len('\\\\')
print (x)
print (y)

def mystere(n) :
    if n == 0 or n == 2 or n == 3 :
        print('oooo')
    elif n == 1 :
        print('   o')
        
    if 1 <= n and n <= 3 :
        print('   o')
    elif n == 0 :
        print('o  o')
        
    if n > 1 and n < 4 :
        print('oooo')
    elif n == 1 :
        print('   o')
    elif n == 0 :
        print('o  o')
        
    if n == 2 :
        print('o ')
    elif n == 1 or n == 3:
        print('   o')
    elif n == 0 :
        print('o  o')
    else :
        print('...')
        
    if n == 0 or n == 2 or n == 3 :
        print('oooo')
    elif n == 1 :
        print('   o')
",,,,,0 days 00:00:03.700000,0 days 00:00:00,semaine_5,Tp5,TP_mani,True,,True
True,0.0,66fd4990bd5a98b8f9dada8e,2024-10-02 15:24:28.939000+00:00,2024-08-29T07:34:11.687Z,matraque.ramier,,Agent,Run.Command,https://www.cristal.univ-lille.fr/objects/Command,Activity,0.0,139736935105536,"mystere(1)
",True,,"   o
   o
   o
   o
   o
",,,,debogueur-for.py,,,,,,0 days 00:00:02.525000,0 days 00:00:00,semaine_5,Tp6,TP_mani,True,,True
True,0.0,66fd4994bd5a98b8f9dada99,2024-10-02 15:24:32.219000+00:00,2024-08-29T07:34:11.687Z,matraque.ramier,,Agent,Run.Command,https://www.cristal.univ-lille.fr/objects/Command,Activity,0.0,139736935105536,"mystere(3) 
",True,,"oooo
   o
oooo
   o
oooo
",,,,debogueur-for.py,,,,,,0 days 00:00:03.280000,0 days 00:00:00,semaine_5,Tp6,TP_mani,True,,True
True,0.0,66fd4997bd5a98b8f9dadaa2,2024-10-02 15:24:36.306000+00:00,2024-08-29T07:34:11.687Z,matraque.ramier,,Agent,Run.Command,https://www.cristal.univ-lille.fr/objects/Command,Activity,0.0,139736935105536,"mystere(0)
",True,,"oooo
o  o
o  o
o  o
oooo
",,,,debogueur-for.py,,,,,,0 days 00:00:04.087000,0 days 00:00:00,semaine_5,Tp6,TP_mani,True,,True
True,0.0,66fd49a7bd5a98b8f9dadac6,2024-10-02 15:24:39.915000+00:00,2024-08-29T07:34:11.687Z,matraque.ramier,,Agent,Run.Command,https://www.cristal.univ-lille.fr/objects/Command,Activity,0.0,139736935105536,"mystere(2)
",True,,"oooo
   o
oooo
o 
oooo
",,,,debogueur-for.py,,,,,,0 days 00:00:03.609000,0 days 00:00:00,semaine_5,Tp6,TP_mani,True,,True
True,0.0,66fd4ababd5a98b8f9dadbe4,2024-10-02 15:24:55.779000+00:00,2024-08-29T07:34:11.687Z,matraque.ramier,,Agent,Run.Command,https://www.cristal.univ-lille.fr/objects/Command,Activity,0.0,139736935105536,"mystere(22) 
",True,,"...
",,,,debogueur-for.py,,,,,,0 days 00:00:15.864000,0 days 00:00:00,semaine_5,Tp6,TP_mani,True,,True
True,0.0,66fd4ababd5a98b8f9dadbe5,2024-10-02 15:29:30.125000+00:00,2024-08-29T07:34:11.687Z,matraque.ramier,,Agent,File.Save,https://www.cristal.univ-lille.fr/objects/File,Activity,0.0,139736935105536,,True,,,,,/home/l1/matraque.ramier/prog/affichage.py,affichage.py,"#
#
#
from math import *
print(""coucou"")
print(""2 + 3 vaut :"", 2+3)
print(""10/3 vaut :"", 10/3)
nom = ""Amstrong""
prenom = 'Louis'
print(prenom, nom, ""Ã©tait un grand musicien."")
necro = prenom + nom + ""Ã©tait un grand musicien.""
print(necro)
space = ""      ""
print (""*""*33)
print (pi)
print (""*""*33)
str1 = ""Écrivons une première ligne\\n et une seconde ligne\\n""
str2 = 'Écrivons \\n\\t - des guillemets simples \\' et doubles \\""\\n'
str3 = ""\\t - des barres obliques inversées \\\\ ou pas /""
print(str1)
print(str2)
print(str3)

x=len('\\n')
y=len('\\\\')
print (x)
print (y)

def mystere(n:int)->str :
    if n == 0 or n == 2 or n == 3 :
        print('oooo')
    elif n == 1 :
        print('   o')
        
    if 1 <= n and n <= 3 :
        print('   o')
    elif n == 0 :
        print('o  o')
        
    if n > 1 and n < 4 :
        print('oooo')
    elif n == 1 :
        print('   o')
    elif n == 0 :
        print('o  o')
        
    if n == 2 :
        print('o ')
    elif n == 1 or n == 3:
        print('   o')
    elif n == 0 :
        print('o  o')
    else :
        print('...')
        
    if n == 0 or n == 2 or n == 3 :
        print('oooo')
    elif n == 1 :
        print('   o')
",,,,,0 days 00:04:34.346000,0 days 00:00:00,semaine_5,Tp5,TP_mani,True,,True
True,0.0,66fd4adfbd5a98b8f9dadc12,2024-10-02 15:29:33.842000+00:00,2024-08-29T07:34:11.687Z,matraque.ramier,,Agent,Docstring.Generate,https://www.cristal.univ-lille.fr/objects/DocString,Activity,0.0,139736935105536,,True,,,,,,,,,,,mystere,0 days 00:00:03.310000,0 days 00:00:00,semaine_5,,,True,,True
True,0.0,66fd4b41bd5a98b8f9dadc76,2024-10-02 15:30:07.471000+00:00,2024-08-29T07:34:11.687Z,matraque.ramier,,Agent,Run.Command,https://www.cristal.univ-lille.fr/objects/Command,Activity,0.0,139736935105536,"mystere(-22) 
",True,,"...
",,,,debogueur-for.py,,,,,,0 days 00:00:33.629000,0 days 00:00:00,semaine_5,Tp6,TP_mani,True,,True
True,0.0,66fd4b44bd5a98b8f9dadc77,2024-10-02 15:31:45.895000+00:00,2024-08-29T07:34:11.687Z,matraque.ramier,,Agent,Run.Command,https://www.cristal.univ-lille.fr/objects/Command,Activity,0.0,139736935105536,"mystere(0)
",True,,"oooo
o  o
o  o
o  o
oooo
",,,,debogueur-for.py,,,,,,0 days 00:01:38.424000,0 days 00:00:00,semaine_5,Tp6,TP_mani,True,,True
True,0.0,66fd4b47bd5a98b8f9dadc7a,2024-10-02 15:31:48.631000+00:00,2024-08-29T07:34:11.687Z,matraque.ramier,,Agent,Run.Command,https://www.cristal.univ-lille.fr/objects/Command,Activity,0.0,139736935105536,"mystere(1)
",True,,"   o
   o
   o
   o
   o
",,,,debogueur-for.py,,,,,,0 days 00:00:02.736000,0 days 00:00:00,semaine_5,Tp6,TP_mani,True,,True
True,0.0,66fd4b4abd5a98b8f9dadc7c,2024-10-02 15:31:51.207000+00:00,2024-08-29T07:34:11.687Z,matraque.ramier,,Agent,Run.Command,https://www.cristal.univ-lille.fr/objects/Command,Activity,0.0,139736935105536,"mystere(2)
",True,,"oooo
   o
oooo
o 
oooo
",,,,debogueur-for.py,,,,,,0 days 00:00:02.576000,0 days 00:00:00,semaine_5,Tp6,TP_mani,True,,True
True,0.0,66fd4c41bd5a98b8f9daddae,2024-10-02 15:31:54.510000+00:00,2024-08-29T07:34:11.687Z,matraque.ramier,,Agent,Run.Command,https://www.cristal.univ-lille.fr/objects/Command,Activity,0.0,139736935105536,"mystere(3)
",True,,"oooo
   o
oooo
   o
oooo
",,,,debogueur-for.py,,,,,,0 days 00:00:03.303000,0 days 00:00:00,semaine_5,Tp6,TP_mani,True,,True
True,0.0,66fd4c74bd5a98b8f9dadde0,2024-10-02 15:36:01.884000+00:00,2024-08-29T07:34:11.687Z,matraque.ramier,,Agent,File.Save,https://www.cristal.univ-lille.fr/objects/File,Activity,0.0,139736935105536,,True,,,,,/home/l1/matraque.ramier/prog/affichage.py,affichage.py,"#
#
#
from math import *
print(""coucou"")
print(""2 + 3 vaut :"", 2+3)
print(""10/3 vaut :"", 10/3)
nom = ""Amstrong""
prenom = 'Louis'
print(prenom, nom, ""Ã©tait un grand musicien."")
necro = prenom + nom + ""Ã©tait un grand musicien.""
print(necro)
space = ""      ""
print (""*""*33)
print (pi)
print (""*""*33)
str1 = ""Écrivons une première ligne\\n et une seconde ligne\\n""
str2 = 'Écrivons \\n\\t - des guillemets simples \\' et doubles \\""\\n'
str3 = ""\\t - des barres obliques inversées \\\\ ou pas /""
print(str1)
print(str2)
print(str3)

x=len('\\n')
y=len('\\\\')
print (x)
print (y)

def mystere(n:int)->str :
    """""" si un nombre entier est compris entre 

    Précondition : 
    Exemple(s) :
    $$$ 
    """"""
    if n == 0 or n == 2 or n == 3 :
        print('oooo')
    elif n == 1 :
        print('   o')
        
    if 1 <= n and n <= 3 :
        print('   o')
    elif n == 0 :
        print('o  o')
        
    if n > 1 and n < 4 :
        print('oooo')
    elif n == 1 :
        print('   o')
    elif n == 0 :
        print('o  o')
        
    if n == 2 :
        print('o ')
    elif n == 1 or n == 3:
        print('   o')
    elif n == 0 :
        print('o  o')
    else :
        print('...')
        
    if n == 0 or n == 2 or n == 3 :
        print('oooo')
    elif n == 1 :
        print('   o')
",,,,,0 days 00:04:07.374000,0 days 00:00:00,semaine_5,Tp5,TP_mani,True,,True
True,0.0,66fd4c74bd5a98b8f9dadde1,2024-10-02 15:36:52.587000+00:00,2024-08-29T07:34:11.687Z,matraque.ramier,,Agent,File.Save,https://www.cristal.univ-lille.fr/objects/File,Activity,0.0,139736935105536,,True,,,,,/home/l1/matraque.ramier/prog/echapement,echappement.py,"#
#
#


def chaine() -> str:
    """"""Retourne des Ã©toiles formattÃ©es.
    ***   ***
    ***   ***

    PrÃ©condition : 
    Exemple(s) :
    $$$ chaine()
    '***\\\\t***\\\\n***\\\\t***'
    """"""
    return '***\\t***\\n***\\t***'",,,,,0 days 00:00:50.703000,0 days 00:00:00,semaine_5,Tp5,TP_mani,True,,True
True,0.0,66fd4c98bd5a98b8f9dade0d,2024-10-02 15:37:04.624000+00:00,2024-08-29T07:34:11.687Z,matraque.ramier,,Agent,File.Save,https://www.cristal.univ-lille.fr/objects/File,Activity,0.0,139736935105536,,True,,,,,/home/l1/matraque.ramier/prog/echapement,echappement.py,"#
#
#


def chaine() -> str:
    """"""Retourne des Ã©toiles formattÃ©es.
    ***   ***
    ***   ***

    PrÃ©condition : 
    Exemple(s) :
    $$$ chaine()
    '***\\\\t***\\\\n***\\\\t***'
    """"""
    return '***\\t***\\n***\\t***' MI L1S1 - Prog - interactions avec l'utilisateur
#
#


def chaine() -> str:
    """"""Retourne des Ã©toiles formattÃ©es.
    ***   ***
    ***   ***

    PrÃ©condition : 
    Exemple(s) :
    $$$ chaine()
    '***\\\\t***\\\\n***\\\\t***'
    """"""
    return '***\\t***\\n***\\t***'",,,,,0 days 00:00:12.037000,0 days 00:00:00,semaine_5,Tp5,TP_mani,True,,True
True,0.0,66fd4c9bbd5a98b8f9dade10,2024-10-02 15:37:28.543000+00:00,2024-08-29T07:34:11.687Z,matraque.ramier,,Agent,File.Save,https://www.cristal.univ-lille.fr/objects/File,Activity,0.0,139736935105536,,True,,,,,/home/l1/matraque.ramier/prog/echappement.py,echappement.py,"#
#
#


def chaine() -> str:
    """"""Retourne des Ã©toiles formattÃ©es.
    ***   ***
    ***   ***

    PrÃ©condition : 
    Exemple(s) :
    $$$ chaine()
    '***\\\\t***\\\\n***\\\\t***'
    """"""
    return '***\\t***\\n***\\t***'",,,,,0 days 00:00:23.919000,0 days 00:00:00,semaine_5,Tp5,TP_mani,True,,True
True,0.0,66fd4c9bbd5a98b8f9dade12,2024-10-02 15:37:31.063000+00:00,2024-08-29T07:34:11.687Z,matraque.ramier,,Agent,File.Save,https://www.cristal.univ-lille.fr/objects/File,Activity,0.0,139736935105536,,True,,,,,/home/l1/matraque.ramier/prog/echappement.py,echappement.py,"#
#
#


def chaine() -> str:
    """"""Retourne des Ã©toiles formattÃ©es.
    ***   ***
    ***   ***

    PrÃ©condition : 
    Exemple(s) :
    $$$ chaine()
    '***\\\\t***\\\\n***\\\\t***'
    """"""
    return '***\\t***\\n***\\t***'
",,,,,0 days 00:00:02.520000,0 days 00:00:00,semaine_5,Tp5,TP_mani,True,,True
True,0.0,66fd4ddebd5a98b8f9dadf78,2024-10-02 15:37:31.429000+00:00,2024-08-29T07:34:11.687Z,matraque.ramier,,Agent,Run.Test,https://www.cristal.univ-lille.fr/objects/Tests,Activity,0.0,139736935105536,,True,,,,"#
#
#


def chaine() -> str:
    """"""Retourne des Ã©toiles formattÃ©es.
    ***   ***
    ***   ***

    PrÃ©condition : 
    Exemple(s) :
    $$$ chaine()
    '***\\\\t***\\\\n***\\\\t***'
    """"""
    return '***\\t***\\n***\\t***'
",/home/l1/matraque.ramier/prog/echappement.py,echappement.py,,,,"[{'filename': '/home/l1/matraque.ramier/prog/echappement.py', 'lineno': 13, 'tested_line': 'chaine()', 'expected_result': ""'***\\\\t***\\\\n***\\\\t***'"", 'details': '', 'verdict': 'PassedVerdict', 'name': 'chaine()', 'status': True}]",,0 days 00:00:00.366000,0 days 00:00:00,semaine_5,Tp5,TP_mani,True,,True
True,0.0,66fd4de7bd5a98b8f9dadf85,2024-10-02 15:42:54.990000+00:00,2024-08-29T07:34:11.687Z,matraque.ramier,,Agent,Run.Test,https://www.cristal.univ-lille.fr/objects/Tests,Activity,0.0,139736935105536,,True,,,,"#
#
#


def chaine() -> str:
    """"""Retourne des Ã©toiles formattÃ©es.
    ***   ***
    ***   ***

    PrÃ©condition : 
    Exemple(s) :
    $$$ chaine()
    '***\\\\t***\\\\n***\\\\t***'
    """"""
    return '***\\t***\\n***\\t***'
",/home/l1/matraque.ramier/prog/echappement.py,echappement.py,,,,"[{'filename': '/home/l1/matraque.ramier/prog/echappement.py', 'lineno': 13, 'tested_line': 'chaine()', 'expected_result': ""'***\\\\t***\\\\n***\\\\t***'"", 'details': '', 'verdict': 'PassedVerdict', 'name': 'chaine()', 'status': True}]",,0 days 00:05:23.561000,0 days 00:00:00,semaine_5,Tp5,TP_mani,True,,True
True,0.0,66fd4f68bd5a98b8f9dae3a7,2024-10-02 15:49:28.170000+00:00,2024-08-29T07:34:11.687Z,matraque.ramier,,Agent,File.Save,https://www.cristal.univ-lille.fr/objects/File,Activity,0.0,139736935105536,,True,,,,,/home/l1/matraque.ramier/prog/echappement.py,echappement.py,"#
#
#


def chaine() -> str:
    """"""Retourne des Ã©toiles formattÃ©es.
    ***   ***
    ***   ***

    PrÃ©condition : 
    Exemple(s) :
    $$$ chaine()
    '***\\\\t***\\\\n***\\\\t***'
    """"""
    return '***\\t***\\n***\\t***'

def test():
    x=int(input(""entre un nombre""))
    return 3<x<5",,,,,0 days 00:06:25.170000,0 days 00:00:00,semaine_5,Tp5,TP_mani,True,,True
True,0.0,66fd50f1bd5a98b8f9dae572,2024-10-02 15:56:00.862000+00:00,2024-08-29T07:34:11.687Z,matraque.ramier,,Agent,Session.Start,https://www.cristal.univ-lille.fr/objects/Session,Activity,0.0,140359055795744,,True,,,,,,,,,,,,0 days 00:06:32.691000,0 days 00:00:00,semaine_5,,,True,,True
True,0.0,66fd5103bd5a98b8f9dae583,2024-10-02 15:56:01.092000+00:00,2024-08-29T07:34:11.687Z,matraque.ramier,,Agent,File.Open,https://www.cristal.univ-lille.fr/objects/File,Activity,0.0,140359055795744,,True,,,,,/home/l1/matraque.ramier/Nextcloud/programation /conditionnelles.py,conditionnelles.py,"#
#
#
#
#
# Ne pas supprimer cette ligne. <trace>conditionnelles.py</trace>


#
#
#

#
def maximum(x:int,y:int)->int:
    """""" écrire une fonction maximum qui prend en paramètre 2 nombres et
renvoie le plus grand de ces 2 nombres.
    Précondition : none
    Exemple(s) :
    $$$ maximum(5,3)
    5
    """"""
    if x>y:
        m=x
    else :
        m=y
    return m



#


def compare(x:int,y:int)->int:
    """""" rend en paramètre 2 entiers x et y dans cet ordre et renvoie -1 si x est
strictement inférieur à y, 1 si x est strictement supérieur à y et 0 si les 2 valeurs sont égales
    
    Précondition : none
    Exemple(s) :
    $$$ compare(25,5)
    1
    $$$ compare(25,55)
    -1
    $$$ compare(25,25)
    2
    """"""
    if x>y:
        m=1
    elif x<y:
        m=-1
    else :
        m=2
    return m
    

#
def minimum3(x:int,y:int,z:int)->int:
    """""" prend en paramètre 3 nombres et
renvoie le plus petit de ses paramètres.
    Précondition : none
    Exemple(s) :
    $$$ minimum3(25,25,5)
    5
    $$$ minimum3(25,26,27)
    25
    $$$ minimum3(5,10,5)
    5
    """"""

    if x<=y and z<=x:
        value = z
    
    elif y<=x and y<=z:
        value = y
    
    else :
        value =x
    return value 
    
#
#
#

#

def cout_location(jours:int, nb_km:int, energie:str)->bool:
    """""" Cette fonction renvoie le coût total de la location.

    Précondition : jours et nb_km >=0
    Exemple(s) :
    $$$ cout_location(5,25,'electrique')
    500.25
    $$$ cout_location(5,25,'diesel')
    302.5
    $$$ cout_location(5,25,'essence')
    260.0
    """"""
    cout = 0
    if energie == 'electrique' :
        cout = 100* jours +0.01* nb_km
    
    elif energie == 'diesel':
        cout = 60 *jours +0.1*nb_km
    
    elif energie == 'essence':
        cout = 50* jours +0.4*nb_km
    return cout


#
def argminimum(a:int,b:int,c:int )->int:
    """""" renvoie le plus petit des 3

    Précondition : a b c sont differents

    Exemple(s) :
    $$$ argminimum(1,2,3)
    1
    $$$ argminimum(9,2,1)
    3
    """"""
    value = min(a,b,c)
    if value == a:
        value = 1
        
    elif value ==b:
        value = 2
    
    else :
        value =3
    return value 
    
    
    

#
def conseil_voiture(nb_jours, nb_km):
    """""" conseil la meilleure option entre les 3

    Précondition : nb_jours et nb km sont positifs 
    Exemple(s) :
    $$$ conseil_voiture(2,50)
    'essence'
    $$$ conseil_voiture(1,1000)
    'electrique'
    $$$ conseil_voiture(1,400)
    'diesel'
    """"""
    price_electrique = cout_location(nb_jours, nb_km, 'electrique')
    price_diesel = cout_location(nb_jours,nb_km,'diesel')
    price_essence = cout_location(nb_jours,nb_km,'essence')
    
    value = argminimum(price_electrique,price_diesel,price_essence)
    if value == 1:
        return 'electrique'
    elif value == 2:
        return 'diesel'
    elif value == 3 :
        return 'essence'
    
    
    
    
    
#
#
#

#
#

#
#

#
#
#

#

#
#
#

#

#

#

#

#

#

#
",,,,,0 days 00:00:00.230000,0 days 00:00:00,semaine_5,Tp4,TP_prog,True,,True
True,0.0,66fd5106bd5a98b8f9dae589,2024-10-02 15:56:19.925000+00:00,2024-08-29T07:34:11.687Z,matraque.ramier,,Agent,File.Open,https://www.cristal.univ-lille.fr/objects/File,Activity,0.0,140359055795744,,True,,,,,/home/l1/matraque.ramier/prog/echappement.py,echappement.py,"#
#
#


def chaine() -> str:
    """"""Retourne des Ã©toiles formattÃ©es.
    ***   ***
    ***   ***

    PrÃ©condition : 
    Exemple(s) :
    $$$ chaine()
    '***\\\\t***\\\\n***\\\\t***'
    """"""
    return '***\\t***\\n***\\t***'

def test():
    x=int(input(""entre un nombre""))
    return 3<x<5",,,,,0 days 00:00:18.833000,0 days 00:00:00,semaine_5,Tp5,TP_mani,True,,True
True,0.0,66fd5106bd5a98b8f9dae58a,2024-10-02 15:56:22.665000+00:00,2024-08-29T07:34:11.687Z,matraque.ramier,,Agent,Run.Command,https://www.cristal.univ-lille.fr/objects/Command,Activity,0.0,140359055795744,"%cd /home/l1/matraque.ramier/prog
",True,,,,,,echappement.py,,,,,,0 days 00:00:02.740000,0 days 00:00:00,semaine_5,Tp5,TP_mani,True,,True
True,0.0,66fd510cbd5a98b8f9dae59a,2024-10-02 15:56:23.097000+00:00,2024-08-29T07:34:11.687Z,matraque.ramier,,Agent,Run.Test,https://www.cristal.univ-lille.fr/objects/Tests,Activity,0.0,140359055795744,,True,,,,"#
#
#


def chaine() -> str:
    """"""Retourne des Ã©toiles formattÃ©es.
    ***   ***
    ***   ***

    PrÃ©condition : 
    Exemple(s) :
    $$$ chaine()
    '***\\\\t***\\\\n***\\\\t***'
    """"""
    return '***\\t***\\n***\\t***'

def test():
    x=int(input(""entre un nombre""))
    return 3<x<5",/home/l1/matraque.ramier/prog/echappement.py,echappement.py,,,,"[{'filename': '/home/l1/matraque.ramier/prog/echappement.py', 'lineno': 13, 'tested_line': 'chaine()', 'expected_result': ""'***\\\\t***\\\\n***\\\\t***'"", 'details': '', 'verdict': 'PassedVerdict', 'name': 'chaine()', 'status': True}]",,0 days 00:00:00.432000,0 days 00:00:00,semaine_5,Tp5,TP_mani,True,,True
True,0.0,66fd5114bd5a98b8f9dae5b5,2024-10-02 15:56:28.543000+00:00,2024-08-29T07:34:11.687Z,matraque.ramier,,Agent,Run.Command,https://www.cristal.univ-lille.fr/objects/Command,Activity,0.0,140359055795744,"test()
",False,,,"Traceback (most recent call last):
  File ""<stdin>"", line 1, in <module>
NameError: name 'test' is not defined
",,,echappement.py,,,,,,0 days 00:00:05.446000,0 days 00:00:00,semaine_5,Tp5,TP_mani,True,,True
True,0.0,66fd5118bd5a98b8f9dae5bb,2024-10-02 15:56:36.525000+00:00,2024-08-29T07:34:11.687Z,matraque.ramier,,Agent,Run.Test,https://www.cristal.univ-lille.fr/objects/Tests,Activity,0.0,140359055795744,,True,,,,"#
#
#


def chaine() -> str:
    """"""Retourne des Ã©toiles formattÃ©es.
    ***   ***
    ***   ***

    PrÃ©condition : 
    Exemple(s) :
    $$$ chaine()
    '***\\\\t***\\\\n***\\\\t***'
    """"""
    return '***\\t***\\n***\\t***'

def test():
    x=int(input(""entre un nombre""))
    return 3<x<5",/home/l1/matraque.ramier/prog/echappement.py,echappement.py,,,,"[{'filename': '/home/l1/matraque.ramier/prog/echappement.py', 'lineno': 13, 'tested_line': 'chaine()', 'expected_result': ""'***\\\\t***\\\\n***\\\\t***'"", 'details': '', 'verdict': 'PassedVerdict', 'name': 'chaine()', 'status': True}]",,0 days 00:00:07.982000,0 days 00:00:00,semaine_5,Tp5,TP_mani,True,,True
True,0.0,66fd5121bd5a98b8f9dae5c2,2024-10-02 15:56:40.016000+00:00,2024-08-29T07:34:11.687Z,matraque.ramier,,Agent,Run.Command,https://www.cristal.univ-lille.fr/objects/Command,Activity,0.0,140359055795744,"test(5)
",False,,,"Traceback (most recent call last):
  File ""<stdin>"", line 1, in <module>
TypeError: test() takes 0 positional arguments but 1 was given
",,,echappement.py,,,,,,0 days 00:00:03.491000,0 days 00:00:00,semaine_5,Tp5,TP_mani,True,,True
True,0.0,66fd5128bd5a98b8f9dae5c5,2024-10-02 15:56:49.847000+00:00,2024-08-29T07:34:11.687Z,matraque.ramier,,Agent,Run.Command,https://www.cristal.univ-lille.fr/objects/Command,Activity,0.0,140359055795744,"test()
",True,"5
","entre un nombreFalse
",,,,echappement.py,,,,,,0 days 00:00:09.831000,0 days 00:00:00,semaine_5,Tp5,TP_mani,True,,True
True,0.0,66fd512dbd5a98b8f9dae5cb,2024-10-02 15:56:56.151000+00:00,2024-08-29T07:34:11.687Z,matraque.ramier,,Agent,Run.Command,https://www.cristal.univ-lille.fr/objects/Command,Activity,0.0,140359055795744,"test(5)
",False,,,"Traceback (most recent call last):
  File ""<stdin>"", line 1, in <module>
TypeError: test() takes 0 positional arguments but 1 was given
",,,echappement.py,,,,,,0 days 00:00:06.304000,0 days 00:00:00,semaine_5,Tp5,TP_mani,True,,True
True,0.0,66fd5134bd5a98b8f9dae5d9,2024-10-02 15:57:01.503000+00:00,2024-08-29T07:34:11.687Z,matraque.ramier,,Agent,Run.Command,https://www.cristal.univ-lille.fr/objects/Command,Activity,0.0,140359055795744,"test()
",True,"2
","entre un nombreFalse
",,,,echappement.py,,,,,,0 days 00:00:05.352000,0 days 00:00:00,semaine_5,Tp5,TP_mani,True,,True
True,0.0,66fd5139bd5a98b8f9dae5e2,2024-10-02 15:57:08.959000+00:00,2024-08-29T07:34:11.687Z,matraque.ramier,,Agent,Run.Command,https://www.cristal.univ-lille.fr/objects/Command,Activity,0.0,140359055795744,"test(4)
",False,,,"Traceback (most recent call last):
  File ""<stdin>"", line 1, in <module>
TypeError: test() takes 0 positional arguments but 1 was given
",,,echappement.py,,,,,,0 days 00:00:07.456000,0 days 00:00:00,semaine_5,Tp5,TP_mani,True,,True
True,0.0,66fd5217bd5a98b8f9dae70a,2024-10-02 15:57:13.008000+00:00,2024-08-29T07:34:11.687Z,matraque.ramier,,Agent,Run.Command,https://www.cristal.univ-lille.fr/objects/Command,Activity,0.0,140359055795744,"test()
",True,"4
","entre un nombreTrue
",,,,echappement.py,,,,,,0 days 00:00:04.049000,0 days 00:00:00,semaine_5,Tp5,TP_mani,True,,True
